"identifiant","ets_emissions","ets","country","year","did","treat","weights","subclass","sector_group","nace2dig","nace3dig"
"10893",2727.27,0,"GB",2007,0,0,1.03469387755102,"150","Refineries & chemicals",NA,NA
"10915",108730.91,0,"GB",2007,0,0,2.06938775510204,"23","Cement & minerals",NA,NA
"10958",40163.45,0,"GB",2007,0,0,2.06938775510204,"85","Refineries & chemicals",NA,NA
"11040",6713.73,0,"GB",2007,0,0,0.689795918367347,"156","Other manufacturing",NA,NA
"11042",39011.96,0,"GB",2007,0,0,2.06938775510204,"22","Cement & minerals",NA,NA
"11070",846.39,0,"GB",2007,0,0,1.03469387755102,"189","Other manufacturing",NA,NA
"11072",2559.61,0,"GB",2007,0,0,1.03469387755102,"402","Power & heat (combustion)",NA,NA
"11075",1615.9,0,"GB",2007,0,0,1.03469387755102,"366","Food & beverages",NA,NA
"11080",5931.32,0,"GB",2007,0,0,0.689795918367347,"468","Refineries & chemicals",NA,NA
"11081",1398.49,0,"GB",2007,0,0,1.03469387755102,"457","Other manufacturing",NA,NA
"11083",21.99,0,"GB",2007,0,0,1.03469387755102,"489","Other manufacturing",NA,NA
"11093",827.15,0,"GB",2007,0,0,1.03469387755102,"113","Other manufacturing",NA,NA
"11108",4667.71,0,"GB",2007,0,0,0.689795918367347,"179","Food & beverages",NA,NA
"11120",3283.81,0,"GB",2007,0,0,1.03469387755102,"258","Cement & minerals",NA,NA
"11375",26969.45,0,"GB",2007,0,0,1.03469387755102,"96","Power & heat (combustion)",NA,NA
"11380",6199.37,0,"GB",2007,0,0,0.689795918367347,"282","Pulp, paper & wood",NA,NA
"11387",18918.89,0,"GB",2007,0,0,1.03469387755102,"29","Cement & minerals",NA,NA
"11390",3531.21,0,"GB",2007,0,0,1.03469387755102,"232","Food & beverages",NA,NA
"11414",27408.61,0,"GB",2007,0,0,2.06938775510204,"25","Refineries & chemicals",NA,NA
"11416",4382.33,0,"GB",2007,0,0,0.689795918367347,"404","Refineries & chemicals",NA,NA
"11419",104433.05,0,"GB",2007,0,0,0.689795918367347,"132","Refineries & chemicals",NA,NA
"11420",64976.12,0,"GB",2007,0,0,2.06938775510204,"148","Refineries & chemicals",NA,NA
"11425",74877.86,0,"GB",2007,0,0,2.06938775510204,"28","Refineries & chemicals",NA,NA
"11430",1643.85,0,"GB",2007,0,0,1.03469387755102,"201","Other manufacturing",NA,NA
"11433",6496.02,0,"GB",2007,0,0,0.689795918367347,"390","Food & beverages",NA,NA
"11442",1646.73,0,"GB",2007,0,0,1.03469387755102,"373","Cement & minerals",NA,NA
"11455",25396.46,0,"GB",2007,0,0,2.06938775510204,"214","Refineries & chemicals",NA,NA
"11457",25296.83,0,"GB",2007,0,0,2.06938775510204,"290","Refineries & chemicals",NA,NA
"11464",65623.03,0,"GB",2007,0,0,2.06938775510204,"130","Refineries & chemicals",NA,NA
"11468",47842.79,0,"GB",2007,0,0,2.06938775510204,"65","Refineries & chemicals",NA,NA
"11470",39861.02,0,"GB",2007,0,0,2.06938775510204,"228","Cement & minerals",NA,NA
"11474",55840.83,0,"GB",2007,0,0,2.06938775510204,"100","Refineries & chemicals",NA,NA
"11478",36757.08,0,"GB",2007,0,0,2.06938775510204,"61","Cement & minerals",NA,NA
"11488",4849.98,0,"GB",2007,0,0,0.689795918367347,"256","Food & beverages",NA,NA
"11505",1.15,0,"GB",2007,0,0,1.03469387755102,"309","Refineries & chemicals",NA,NA
"11514",37.16,0,"GB",2007,0,0,1.03469387755102,"140","Refineries & chemicals",NA,NA
"11515",1175.57,0,"GB",2007,0,0,1.03469387755102,"208","Refineries & chemicals",NA,NA
"11522",64.67,0,"GB",2007,0,0,1.03469387755102,"183","Refineries & chemicals",NA,NA
"11614",1361.54,0,"GB",2007,0,0,1.03469387755102,"277","Food & beverages",NA,NA
"11703",4095.55,0,"GB",2007,0,0,0.689795918367347,"250","Other manufacturing",NA,NA
"11725",12600,0,"GB",2007,0,0,0.689795918367347,"106","Food & beverages",NA,NA
"11740",7018.63,0,"GB",2007,0,0,0.689795918367347,"474","Power & heat (combustion)",NA,NA
"11741",701.14,0,"GB",2007,0,0,1.03469387755102,"227","Food & beverages",NA,NA
"11791",2378.64,0,"GB",2007,0,0,1.03469387755102,"246","Food & beverages",NA,NA
"11793",1610.35,0,"GB",2007,0,0,1.03469387755102,"308","Refineries & chemicals",NA,NA
"11987",731.36,0,"GB",2007,0,0,1.03469387755102,"129","Other manufacturing",NA,NA
"11999",1475.49,0,"GB",2007,0,0,1.03469387755102,"210","Food & beverages",NA,NA
"12015",1209.27,0,"GB",2007,0,0,1.03469387755102,"322","Food & beverages",NA,NA
"12069",597.86,0,"GB",2007,0,0,1.03469387755102,"184","Cement & minerals",NA,NA
"12086",2957.18,0,"GB",2007,0,0,1.03469387755102,"15","Food & beverages",NA,NA
"12107",370.77,0,"GB",2007,0,0,1.03469387755102,"268","Food & beverages",NA,NA
"12270",2727.27,0,"GB",2007,0,0,1.03469387755102,"109","Refineries & chemicals",NA,NA
"12403",2984.17,0,"GB",2007,0,0,0.689795918367347,"139","Food & beverages",NA,NA
"12475",2727.27,0,"GB",2007,0,0,1.03469387755102,"117","Other manufacturing",NA,NA
"12905",1216.51,0,"GB",2007,0,0,1.03469387755102,"387","Refineries & chemicals",NA,NA
"12953",4377.54,0,"GB",2007,0,0,0.689795918367347,"149","Refineries & chemicals",NA,NA
"12958",246.08,0,"GB",2007,0,0,0.689795918367347,"7","Refineries & chemicals",NA,NA
"12991",294.83,0,"GB",2007,0,0,1.03469387755102,"339","Refineries & chemicals",NA,NA
"12998",349.3,0,"GB",2007,0,0,1.03469387755102,"418","Refineries & chemicals",NA,NA
"13008",120.72,0,"GB",2007,0,0,1.03469387755102,"396","Refineries & chemicals",NA,NA
"13028",100.46,0,"GB",2007,0,0,1.03469387755102,"315","Refineries & chemicals",NA,NA
"13041",7995.63,0,"GB",2007,0,0,0.689795918367347,"265","Refineries & chemicals",NA,NA
"13048",58.06,0,"GB",2007,0,0,1.03469387755102,"426","Refineries & chemicals",NA,NA
"13144",559.09,0,"GB",2007,0,0,1.03469387755102,"237","Power & heat (combustion)",NA,NA
"13221",3109.09,0,"GB",2007,0,0,1.03469387755102,"405","Cement & minerals",NA,NA
"13620",815.9,0,"GB",2007,0,0,1.03469387755102,"399","Other manufacturing",NA,NA
"13621",2687.85,0,"GB",2007,0,0,1.03469387755102,"328","Food & beverages",NA,NA
"13623",1319.07,0,"GB",2007,0,0,1.03469387755102,"303","Cement & minerals",NA,NA
"13625",751.36,0,"GB",2007,0,0,1.03469387755102,"277","Cement & minerals",NA,NA
"13626",3727.58,0,"GB",2007,0,0,0.689795918367347,"251","Food & beverages",NA,NA
"13633",36.03,0,"GB",2007,0,0,1.03469387755102,"481","Food & beverages",NA,NA
"13635",1079.88,0,"GB",2007,0,0,1.03469387755102,"175","Cement & minerals",NA,NA
"13641",1632.37,0,"GB",2007,0,0,1.03469387755102,"342","Metals",NA,NA
"13648",8928.44,0,"GB",2007,0,0,0.689795918367347,"13","Cement & minerals",NA,NA
"13649",1037.17,0,"GB",2007,0,0,1.03469387755102,"300","Cement & minerals",NA,NA
"13650",1451.4,0,"GB",2007,0,0,1.03469387755102,"17","Cement & minerals",NA,NA
"13651",479.67,0,"GB",2007,0,0,1.03469387755102,"395","Cement & minerals",NA,NA
"13652",755,0,"GB",2007,0,0,1.03469387755102,"162","Cement & minerals",NA,NA
"13653",1315.25,0,"GB",2007,0,0,1.03469387755102,"337","Cement & minerals",NA,NA
"13654",1518.18,0,"GB",2007,0,0,1.03469387755102,"380","Cement & minerals",NA,NA
"13655",953.2,0,"GB",2007,0,0,1.03469387755102,"397","Cement & minerals",NA,NA
"13656",1118.35,0,"GB",2007,0,0,1.03469387755102,"419","Cement & minerals",NA,NA
"13660",1995.23,0,"GB",2007,0,0,1.03469387755102,"244","Cement & minerals",NA,NA
"13664",1486.22,0,"GB",2007,0,0,1.03469387755102,"301","Cement & minerals",NA,NA
"13665",423.95,0,"GB",2007,0,0,1.03469387755102,"478","Cement & minerals",NA,NA
"13667",1055.04,0,"GB",2007,0,0,1.03469387755102,"480","Cement & minerals",NA,NA
"13668",717.44,0,"GB",2007,0,0,1.03469387755102,"463","Cement & minerals",NA,NA
"13669",384.87,0,"GB",2007,0,0,1.03469387755102,"330","Cement & minerals",NA,NA
"13670",1525.08,0,"GB",2007,0,0,1.03469387755102,"304","Cement & minerals",NA,NA
"13673",1399.92,0,"GB",2007,0,0,1.03469387755102,"360","Cement & minerals",NA,NA
"13675",15385.59,0,"GB",2007,0,0,0.689795918367347,"64","Other manufacturing",NA,NA
"13677",824.54,0,"GB",2007,0,0,1.03469387755102,"275","Cement & minerals",NA,NA
"13678",1197.86,0,"GB",2007,0,0,1.03469387755102,"458","Cement & minerals",NA,NA
"13679",275.31,0,"GB",2007,0,0,1.03469387755102,"273","Cement & minerals",NA,NA
"13681",2063.84,0,"GB",2007,0,0,1.03469387755102,"345","Cement & minerals",NA,NA
"13682",1.8,0,"GB",2007,0,0,1.03469387755102,"145","Cement & minerals",NA,NA
"13684",906.51,0,"GB",2007,0,0,1.03469387755102,"374","Cement & minerals",NA,NA
"13685",1113.26,0,"GB",2007,0,0,1.03469387755102,"227","Cement & minerals",NA,NA
"13687",760.74,0,"GB",2007,0,0,1.03469387755102,"456","Cement & minerals",NA,NA
"13688",1342.07,0,"GB",2007,0,0,1.03469387755102,"281","Cement & minerals",NA,NA
"13691",3320.87,0,"GB",2007,0,0,1.03469387755102,"208","Metals",NA,NA
"13693",1797.95,0,"GB",2007,0,0,1.03469387755102,"17","Cement & minerals",NA,NA
"13694",1634.87,0,"GB",2007,0,0,1.03469387755102,"336","Cement & minerals",NA,NA
"13695",418.42,0,"GB",2007,0,0,1.03469387755102,"18","Cement & minerals",NA,NA
"13697",1156.8,0,"GB",2007,0,0,1.03469387755102,"344","Refineries & chemicals",NA,NA
"13698",1649.13,0,"GB",2007,0,0,1.03469387755102,"226","Cement & minerals",NA,NA
"13701",3013.89,0,"GB",2007,0,0,0.689795918367347,"329","Food & beverages",NA,NA
"13702",454.88,0,"GB",2007,0,0,1.03469387755102,"448","Cement & minerals",NA,NA
"13703",613.54,0,"GB",2007,0,0,1.03469387755102,"359","Cement & minerals",NA,NA
"13704",360.43,0,"GB",2007,0,0,1.03469387755102,"398","Cement & minerals",NA,NA
"13705",5257.07,0,"GB",2007,0,0,0.689795918367347,"363","Food & beverages",NA,NA
"13708",2525.93,0,"GB",2007,0,0,1.03469387755102,"298","Pulp, paper & wood",NA,NA
"13710",2.13,0,"GB",2007,0,0,1.03469387755102,"422","Food & beverages",NA,NA
"13711",8571.92,0,"GB",2007,0,0,0.689795918367347,"152","Refineries & chemicals",NA,NA
"13712",2568.49,0,"GB",2007,0,0,1.03469387755102,"347","Food & beverages",NA,NA
"13713",1003.01,0,"GB",2007,0,0,1.03469387755102,"301","Cement & minerals",NA,NA
"13715",4361.94,0,"GB",2007,0,0,0.689795918367347,"390","Food & beverages",NA,NA
"13720",21750.91,0,"GB",2007,0,0,1.03469387755102,"53","Other manufacturing",NA,NA
"13726",64.31,0,"GB",2007,0,0,1.03469387755102,"449","Power & heat (combustion)",NA,NA
"13734",1928.08,0,"GB",2007,0,0,1.03469387755102,"442","Cement & minerals",NA,NA
"13742",5430.32,0,"GB",2007,0,0,0.689795918367347,"408","Refineries & chemicals",NA,NA
"13748",2.83,0,"GB",2007,0,0,1.03469387755102,"183","Pulp, paper & wood",NA,NA
"13749",7838.82,0,"GB",2007,0,0,0.689795918367347,"156","Other manufacturing",NA,NA
"13759",8818.22,0,"GB",2007,0,0,0.689795918367347,"13","Cement & minerals",NA,NA
"14015",860.05,0,"GB",2007,0,0,1.03469387755102,"437","Cement & minerals",NA,NA
"14017",1019.16,0,"GB",2007,0,0,1.03469387755102,"380","Cement & minerals",NA,NA
"14019",944.73,0,"GB",2007,0,0,1.03469387755102,"443","Cement & minerals",NA,NA
"14020",849.58,0,"GB",2007,0,0,1.03469387755102,"482","Cement & minerals",NA,NA
"14189",926.61,0,"GB",2007,0,0,1.03469387755102,"355","Cement & minerals",NA,NA
"14190",1521.15,0,"GB",2007,0,0,1.03469387755102,"471","Cement & minerals",NA,NA
"14191",606.98,0,"GB",2007,0,0,1.03469387755102,"351","Cement & minerals",NA,NA
"14192",1408.33,0,"GB",2007,0,0,1.03469387755102,"353","Cement & minerals",NA,NA
"14193",638.7,0,"GB",2007,0,0,1.03469387755102,"379","Cement & minerals",NA,NA
"14194",854.54,0,"GB",2007,0,0,1.03469387755102,"464","Cement & minerals",NA,NA
"14355",2871.28,0,"GB",2007,0,0,1.03469387755102,"202","Food & beverages",NA,NA
"14443",2203.89,0,"GB",2007,0,0,1.03469387755102,"252","Cement & minerals",NA,NA
"14868",8134.56,0,"GB",2007,0,0,0.689795918367347,"310","Metals",NA,NA
"14963",40336.36,0,"GB",2007,0,0,2.06938775510204,"54","Metals",NA,NA
"40538",354859.09,1,"GB",2007,0,0,1,"119","Metals",NA,NA
"40539",192709.64,0,"GB",2007,0,0,1.03469387755102,"466","Metals",NA,NA
"40543",75142.91,0,"GB",2007,0,0,2.06938775510204,"34","Metals",NA,NA
"40544",2995.09,0,"GB",2007,0,0,0.689795918367347,"178","Metals",NA,NA
"40545",159426.27,0,"GB",2007,0,0,0.689795918367347,"52","Metals",NA,NA
"40546",324764.18,0,"GB",2007,0,0,2.06938775510204,"119","Metals",NA,NA
"40548",90777.55,0,"GB",2007,0,0,2.06938775510204,"48","Metals",NA,NA
"40549",30057.27,0,"GB",2007,0,0,2.06938775510204,"67","Metals",NA,NA
"40554",298.09,0,"GB",2007,0,0,1.03469387755102,"443","Metals",NA,NA
"40555",112255.36,0,"GB",2007,0,0,2.06938775510204,"32","Metals",NA,NA
"156",12385.43,0,"GB",2008,0,0,1.03469387755102,"120","Refineries & chemicals",NA,NA
"345",17512.92,0,"GB",2008,0,0,1.03469387755102,"62","Refineries & chemicals",NA,NA
"362",2813.9,0,"GB",2008,0,0,0.689795918367347,"144","Other manufacturing",NA,NA
"396",973.87,0,"GB",2008,0,0,0.689795918367347,"269","Refineries & chemicals",NA,NA
"422",20604.79,0,"GB",2008,0,0,1.03469387755102,"88","Refineries & chemicals",NA,NA
"669",31326.73,0,"GB",2008,0,0,2.06938775510204,"79","Other manufacturing",NA,NA
"707",51815.48,0,"GB",2008,0,0,2.06938775510204,"424","Refineries & chemicals",NA,NA
"754",25948.53,0,"GB",2008,0,0,1.03469387755102,"285","Metals",NA,NA
"755",49662.09,0,"GB",2008,0,0,2.06938775510204,"126","Metals",NA,NA
"785",51.48,0,"GB",2008,0,0,1.03469387755102,"395","Other manufacturing",NA,NA
"786",8431.92,0,"GB",2008,0,0,0.689795918367347,"174","Other manufacturing",NA,NA
"860",1140.92,0,"GB",2008,0,0,1.03469387755102,"201","Refineries & chemicals",NA,NA
"927",29979.82,0,"GB",2008,0,0,1.03469387755102,"45","Refineries & chemicals",NA,NA
"985",13690.49,0,"GB",2008,0,0,0.689795918367347,"231","Power & heat (combustion)",NA,NA
"992",233.2,0,"GB",2008,0,0,1.03469387755102,"20","Metals",NA,NA
"1036",2727.27,0,"GB",2008,0,0,0.689795918367347,"242","Other manufacturing",NA,NA
"1126",3034.86,0,"GB",2008,0,0,1.03469387755102,"362","Refineries & chemicals",NA,NA
"1173",3340.01,0,"GB",2008,0,0,0.689795918367347,"346","Other manufacturing",NA,NA
"1364",133.11,0,"GB",2008,0,0,1.03469387755102,"193","Refineries & chemicals",NA,NA
"1430",30.98,0,"GB",2008,0,0,1.03469387755102,"334","Other manufacturing",NA,NA
"1580",18181.65,0,"GB",2008,0,0,0.689795918367347,"165","Other manufacturing",NA,NA
"1644",3254.41,0,"GB",2008,0,0,1.03469387755102,"224","Other manufacturing",NA,NA
"1646",5655.8,0,"GB",2008,0,0,0.689795918367347,"149","Other manufacturing",NA,NA
"1698",1909.53,0,"GB",2008,0,0,1.03469387755102,"386","Other manufacturing",NA,NA
"1762",6652.21,0,"GB",2008,0,0,0.689795918367347,"363","Other manufacturing",NA,NA
"1763",7030.95,0,"GB",2008,0,0,0.689795918367347,"90","Other manufacturing",NA,NA
"1764",3312.73,0,"GB",2008,0,0,1.03469387755102,"467","Other manufacturing",NA,NA
"1765",4883.36,0,"GB",2008,0,0,0.689795918367347,"248","Other manufacturing",NA,NA
"1822",40043.51,0,"GB",2008,0,0,2.06938775510204,"58","Refineries & chemicals",NA,NA
"1825",103130.2,0,"GB",2008,0,0,0.689795918367347,"159","Refineries & chemicals",NA,NA
"1885",1331.08,0,"GB",2008,0,0,1.03469387755102,"189","Metals",NA,NA
"1903",1140.92,0,"GB",2008,0,0,1.03469387755102,"287","Other manufacturing",NA,NA
"2150",9127.77,0,"GB",2008,0,0,0.689795918367347,"476","Other manufacturing",NA,NA
"2151",7188.58,0,"GB",2008,0,0,0.689795918367347,"462","Other manufacturing",NA,NA
"2198",7127.16,0,"GB",2008,0,0,0.689795918367347,"454","Other manufacturing",NA,NA
"2199",3034.76,0,"GB",2008,0,0,0.689795918367347,"286","Other manufacturing",NA,NA
"2224",199.66,0,"GB",2008,0,0,1.03469387755102,"368","Other manufacturing",NA,NA
"2225",760.24,0,"GB",2008,0,0,1.03469387755102,"360","Other manufacturing",NA,NA
"2230",14707.56,0,"GB",2008,0,0,0.689795918367347,"451","Other manufacturing",NA,NA
"2425",12526.82,0,"GB",2008,0,0,0.689795918367347,"87","Other manufacturing",NA,NA
"2507",5527.23,0,"GB",2008,0,0,0.689795918367347,"265","Other manufacturing",NA,NA
"2593",67.29,0,"GB",2008,0,0,1.03469387755102,"422","Metals",NA,NA
"2597",18190.91,0,"GB",2008,0,0,1.03469387755102,"45","Metals",NA,NA
"2599",2221.54,0,"GB",2008,0,0,1.03469387755102,"324","Other manufacturing",NA,NA
"2600",1050.59,0,"GB",2008,0,0,1.03469387755102,"315","Other manufacturing",NA,NA
"2635",2727.27,0,"GB",2008,0,0,0.689795918367347,"12","Other manufacturing",NA,NA
"2677",7227.27,0,"GB",2008,0,0,0.689795918367347,"310","Other manufacturing",NA,NA
"2719",2781.82,0,"GB",2008,0,0,1.03469387755102,"191","Other manufacturing",NA,NA
"3001",7.47,0,"GB",2008,0,0,1.03469387755102,"319","Pulp, paper & wood",NA,NA
"3081",38776.56,0,"GB",2008,0,0,1.03469387755102,"264","Refineries & chemicals",NA,NA
"3091",1.48,0,"GB",2008,0,0,1.03469387755102,"487","Cement & minerals",NA,NA
"3092",29.58,0,"GB",2008,0,0,1.03469387755102,"271","Cement & minerals",NA,NA
"3096",1.48,0,"GB",2008,0,0,1.03469387755102,"449","Cement & minerals",NA,NA
"3106",1.48,0,"GB",2008,0,0,1.03469387755102,"394","Cement & minerals",NA,NA
"3111",1.48,0,"GB",2008,0,0,1.03469387755102,"240","Cement & minerals",NA,NA
"3117",7.39,0,"GB",2008,0,0,1.03469387755102,"396","Cement & minerals",NA,NA
"3148",7.39,0,"GB",2008,0,0,1.03469387755102,"288","Cement & minerals",NA,NA
"3197",3177.5,0,"GB",2008,0,0,1.03469387755102,"405","Food & beverages",NA,NA
"3475",1452.23,0,"GB",2008,0,0,0.689795918367347,"9","Refineries & chemicals",NA,NA
"3579",12631.16,0,"GB",2008,0,0,1.03469387755102,"143","Food & beverages",NA,NA
"3642",4404.55,0,"GB",2008,0,0,0.689795918367347,"141","Other manufacturing",NA,NA
"3663",66916.57,0,"GB",2008,0,0,2.06938775510204,"203","Refineries & chemicals",NA,NA
"4341",1082.67,0,"GB",2008,0,0,0.689795918367347,"106","Pulp, paper & wood",NA,NA
"4362",4278.96,0,"GB",2008,0,0,0.689795918367347,"447","Pulp, paper & wood",NA,NA
"4370",13636.36,0,"GB",2008,0,0,0.689795918367347,"211","Power & heat (combustion)",NA,NA
"4372",3537.55,0,"GB",2008,0,0,0.689795918367347,"173","Metals",NA,NA
"4377",2727.27,0,"GB",2008,0,0,1.03469387755102,"108","Metals",NA,NA
"4400",589.1,0,"GB",2008,0,0,1.03469387755102,"233","Other manufacturing",NA,NA
"4419",230.31,0,"GB",2008,0,0,1.03469387755102,"361","Metals",NA,NA
"6454",3912.88,0,"GB",2008,0,0,0.689795918367347,"413","Other manufacturing",NA,NA
"6463",10813.84,0,"GB",2008,0,0,0.689795918367347,"179","Metals",NA,NA
"6464",10145.18,0,"GB",2008,0,0,0.689795918367347,"462","Metals",NA,NA
"6476",55448.73,0,"GB",2008,0,0,2.06938775510204,"95","Metals",NA,NA
"6500",2601.44,0,"GB",2008,0,0,1.03469387755102,"415","Metals",NA,NA
"6515",4625.73,0,"GB",2008,0,0,0.689795918367347,"199","Metals",NA,NA
"6521",18364.64,0,"GB",2008,0,0,0.689795918367347,"229","Metals",NA,NA
"6523",7105.64,0,"GB",2008,0,0,0.689795918367347,"8","Metals",NA,NA
"6534",3650.18,0,"GB",2008,0,0,0.689795918367347,"406","Metals",NA,NA
"6535",8509.09,0,"GB",2008,0,0,0.689795918367347,"106","Metals",NA,NA
"6539",3358.7,0,"GB",2008,0,0,1.03469387755102,"372","Refineries & chemicals",NA,NA
"6551",1733.18,0,"GB",2008,0,0,1.03469387755102,"369","Other manufacturing",NA,NA
"6567",259,0,"GB",2008,0,0,1.03469387755102,"421","Other manufacturing",NA,NA
"6572",24463.64,0,"GB",2008,0,0,1.03469387755102,"283","Refineries & chemicals",NA,NA
"6578",9372.07,0,"GB",2008,0,0,0.689795918367347,"115","Metals",NA,NA
"6584",192.26,0,"GB",2008,0,0,1.03469387755102,"355","Refineries & chemicals",NA,NA
"6605",2727.27,0,"GB",2008,0,0,2.06938775510204,"42","Other manufacturing",NA,NA
"6645",3900,0,"GB",2008,0,0,0.689795918367347,"131","Metals",NA,NA
"6699",207.05,0,"GB",2008,0,0,1.03469387755102,"485","Cement & minerals",NA,NA
"6978",113895.98,0,"GB",2008,0,0,2.06938775510204,"40","Refineries & chemicals",NA,NA
"6979",49695.62,0,"GB",2008,0,0,2.06938775510204,"97","Power & heat (combustion)",NA,NA
"6980",89723.82,0,"GB",2008,0,0,2.06938775510204,"128","Refineries & chemicals",NA,NA
"6981",129029.77,0,"GB",2008,0,0,1.03469387755102,"6","Refineries & chemicals",NA,NA
"6994",6.88,0,"GB",2008,0,0,1.03469387755102,"109","Other manufacturing",NA,NA
"6997",15881.48,0,"GB",2008,0,0,0.689795918367347,"257","Metals",NA,NA
"7009",6428.18,0,"GB",2008,0,0,0.689795918367347,"453","Other manufacturing",NA,NA
"7017",10200,0,"GB",2008,0,0,0.689795918367347,"180","Metals",NA,NA
"7020",147.9,0,"GB",2008,0,0,1.03469387755102,"321","Cement & minerals",NA,NA
"7028",21656.73,0,"GB",2008,0,0,1.03469387755102,"134","Refineries & chemicals",NA,NA
"7032",4087.36,0,"GB",2008,0,0,0.689795918367347,"99","Metals",NA,NA
"7033",14957.45,0,"GB",2008,0,0,1.03469387755102,"428","Refineries & chemicals",NA,NA
"7042",420.2,0,"GB",2008,0,0,0.689795918367347,"462","Refineries & chemicals",NA,NA
"7043",10421.76,0,"GB",2008,0,0,0.689795918367347,"447","Metals",NA,NA
"7046",4311.27,0,"GB",2008,0,0,0.689795918367347,"291","Refineries & chemicals",NA,NA
"7048",2459.41,0,"GB",2008,0,0,1.03469387755102,"276","Refineries & chemicals",NA,NA
"7053",5112.05,0,"GB",2008,0,0,0.689795918367347,"289","Refineries & chemicals",NA,NA
"7055",41023.18,0,"GB",2008,0,0,2.06938775510204,"94","Metals",NA,NA
"7057",2844.04,0,"GB",2008,0,0,0.689795918367347,"99","Refineries & chemicals",NA,NA
"7058",4.01,0,"GB",2008,0,0,1.03469387755102,"392","Refineries & chemicals",NA,NA
"7060",2727.27,0,"GB",2008,0,0,1.03469387755102,"202","Refineries & chemicals",NA,NA
"7073",1019.65,0,"GB",2008,0,0,1.03469387755102,"306","Refineries & chemicals",NA,NA
"7076",2442,0,"GB",2008,0,0,1.03469387755102,"432","Refineries & chemicals",NA,NA
